date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:52	1436/1436	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/images/up1.png	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/images/up1.png	(from http://cdainterview.com/rw_common/themes/Endeavor/styles.css)
10:08:53	1562/1562	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/images/rss-icon.png	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/images/rss-icon.png	(from http://cdainterview.com/rw_common/themes/Endeavor/styles.css)
10:08:53	20230/20230	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/fonts/BEBAS___-webfont.eot?	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/fonts/BEBAS___-webfontd41d.eot	(from http://cdainterview.com/rw_common/themes/Endeavor/styles.css)
10:08:53	2314/2314	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/images/p1.png	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/images/p1.png	(from http://cdainterview.com/rw_common/themes/Endeavor/styles.css)
10:08:54	20048/20048	---M--	200	added ('OK')	font/ttf	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/fonts/BEBAS___-webfont.ttf	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/fonts/BEBAS___-webfont.ttf	(from http://cdainterview.com/rw_common/themes/Endeavor/styles.css)
10:08:54	3503/3503	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/colourtag-mastertemplate4.css	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/colourtag-mastertemplate4.css	(from http://cdainterview.com/how-to-prepare-for-cda-interview.html)
10:08:55	103/103	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Mar%202018%2000:32:10%20GMT	http://cdainterview.com/how-to-prepare-for-cda-interview_files/stacks_page_page1.css	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/how-to-prepare-for-cda-interview_files/stacks_page_page1.css	(from http://cdainterview.com/how-to-prepare-for-cda-interview.html)
10:08:55	141/141	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/how-to-prepare-for-cda-interview_files/stacks_page_page1.js	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/how-to-prepare-for-cda-interview_files/stacks_page_page1.js	(from http://cdainterview.com/how-to-prepare-for-cda-interview.html)
10:08:55	103/103	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/sample-cda-interview-questions_files/stacks_page_page2.css	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/sample-cda-interview-questions_files/stacks_page_page2.css	(from http://cdainterview.com/sample-cda-interview-questions.html)
10:08:56	141/141	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/sample-cda-interview-questions_files/stacks_page_page2.js	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/sample-cda-interview-questions_files/stacks_page_page2.js	(from http://cdainterview.com/sample-cda-interview-questions.html)
10:08:56	3503/3503	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/colourtag-page3.css	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/colourtag-page3.css	(from http://cdainterview.com/contact-us.php)
10:08:57	47/47	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/css/btoff.css	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/css/btoff.css	(from http://cdainterview.com/contact-us.php)
10:09:10	92221/92221	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/resources/sample-cda-interview-questions.jpg	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/resources/sample-cda-interview-questions.jpg	(from http://cdainterview.com/sample-cda-interview-questions.html)
10:09:10	108386/108386	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/resources/how-to-prepare-for-cda-interview.jpg	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/resources/how-to-prepare-for-cda-interview.jpg	(from http://cdainterview.com/how-to-prepare-for-cda-interview.html)
10:09:15	147235/147235	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Mar%202018%2000:32:10%20GMT	http://cdainterview.com/resources/contact-us.png	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/resources/contact-us.png	(from http://cdainterview.com/contact-us.php)
10:09:19	294479/294479	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Mar%202018%2000:32:11%20GMT	http://cdainterview.com/rw_common/themes/Endeavor/images/endbanner.jpg	C:/Users/IUO%20Web%20Dev/Desktop/Bemo-academic-consulting-assignment/src/copied/Bemo/cdainterview.com/rw_common/themes/Endeavor/images/endbanner.jpg	(from http://cdainterview.com/rw_common/themes/Endeavor/styles.css)
